id,num_rooms,location_quality,star_rating,review_score,occupancy_rate,amenities_score,business_facilities,leisure_facilities,distance_to_city_center,average_daily_rate,city,hotel_chain,month,season,number_of_bookings,revPAR,average_length_of_stay,competitors_average_price,transport_accessibility_score,customer_satisfaction_index,cancellation_rate
1795,184,Excellent,2,4.89,30.41,2,1,1,4.65,111.09,Miami,Sheraton,12,Winter,66,33.78,3.01,142.89,6.39,79.89,0.16
1796,129,Good,3,4.81,52.05,1,1,0,6.34,106.29,Miami,Hyatt,3,Spring,64,55.32,3.06,147.55,8.85,82.77,0.08
1797,147,Average,3,1.80,58.16,5,1,1,6.00,97.55,Los Angeles,Hilton,3,Spring,66,56.74,4.31,121.83,2.52,95.74,0.18
1798,169,Excellent,4,4.01,39.71,4,0,1,7.03,87.41,Los Angeles,Sheraton,9,Fall,58,34.71,1.83,46.98,1.49,90.54,0.15
1799,132,Good,4,3.25,45.80,1,1,1,5.35,108.87,Miami,InterContinental,9,Fall,49,49.86,3.54,77.93,4.05,79.72,0.04
1800,304,Excellent,3,2.28,81.70,2,1,1,6.12,94.86,Miami,Hyatt,8,Summer,63,77.50,3.39,115.86,7.09,99.76,0.12
1801,177,Poor,2,2.37,51.71,2,0,0,2.83,66.18,Chicago,Marriott,10,Fall,57,34.22,5.11,88.13,8.74,87.85,0.16
1802,36,Excellent,3,3.30,35.07,4,0,1,9.65,87.65,Miami,Marriott,5,Spring,61,30.74,3.92,49.88,8.82,89.06,0.00
1803,106,Excellent,1,1.30,46.23,2,1,0,3.81,90.19,Los Angeles,InterContinental,9,Fall,60,41.69,3.30,120.29,4.46,78.41,0.08
1804,100,Average,3,2.44,41.60,1,1,0,5.88,82.60,New York,InterContinental,1,Winter,60,34.37,2.56,115.97,7.67,70.59,0.11
1805,169,Poor,3,3.94,87.25,1,1,1,6.59,103.73,Los Angeles,Sheraton,4,Spring,62,90.51,3.43,93.31,1.96,96.61,0.11
1806,112,Good,4,3.23,68.07,5,1,0,7.62,85.58,Los Angeles,Marriott,12,Winter,55,58.25,2.18,102.48,3.95,90.24,0.11
1807,149,Good,2,3.65,38.37,1,1,0,4.41,93.45,Miami,InterContinental,12,Winter,66,35.85,3.02,90.90,1.30,72.71,0.19
1808,109,Average,2,4.04,72.13,2,1,0,6.05,85.34,Chicago,Sheraton,10,Fall,68,61.55,1.50,92.72,1.32,84.94,0.15
1809,163,Excellent,4,2.97,55.37,2,1,0,7.49,105.59,Miami,Marriott,2,Winter,71,58.47,2.23,98.64,4.65,84.69,0.14
1810,65,Good,2,3.08,78.19,2,1,1,6.61,117.34,Los Angeles,InterContinental,7,Summer,43,91.75,2.02,134.05,9.06,97.93,0.11
1811,111,Good,2,2.42,58.51,5,1,1,4.25,111.35,Chicago,Marriott,11,Fall,50,65.15,3.52,131.40,1.64,75.33,0.11
1812,158,Good,3,4.58,89.35,3,0,1,7.21,102.40,San Francisco,Hyatt,9,Fall,62,91.50,3.90,124.74,9.37,73.08,0.17
1813,108,Average,4,2.86,44.70,1,1,1,4.70,108.07,New York,Marriott,11,Fall,69,48.30,2.14,103.55,5.52,70.80,0.04
1814,157,Average,4,1.47,62.18,4,0,1,1.01,78.62,Chicago,InterContinental,1,Winter,57,48.88,4.53,79.14,7.50,83.76,0.01
1815,125,Average,1,3.64,45.40,1,1,1,4.96,97.66,New York,Sheraton,3,Spring,58,44.34,1.28,80.16,1.24,74.80,0.00
1816,111,Good,3,4.24,73.18,2,1,0,7.25,104.41,New York,Hilton,5,Spring,64,76.41,1.00,97.22,1.23,94.36,0.10
1817,113,Good,4,2.58,69.66,4,1,1,5.30,113.43,Chicago,Sheraton,8,Summer,57,79.01,3.10,119.94,7.44,95.18,0.05
1818,127,Good,2,4.12,56.37,2,1,1,8.08,112.67,Miami,Sheraton,3,Spring,68,63.51,2.68,129.91,7.82,93.13,0.00
1819,123,Average,5,3.03,79.18,2,0,1,6.36,90.87,San Francisco,Marriott,1,Winter,62,71.95,1.00,101.89,4.57,96.25,0.17
1820,204,Good,5,2.73,28.32,3,1,1,4.83,106.85,Chicago,Hilton,9,Fall,55,30.26,3.82,108.12,8.06,77.93,0.02
1821,87,Excellent,3,4.04,48.77,3,1,1,7.82,126.33,San Francisco,Hilton,12,Winter,57,61.61,3.54,123.19,3.49,89.94,0.13
1822,152,Good,5,4.36,36.76,4,1,0,4.93,76.16,Miami,Hyatt,1,Winter,57,28.00,4.55,84.47,8.83,95.52,0.18
1823,37,Good,3,3.10,67.38,5,1,1,-1.10,96.58,Miami,Hyatt,2,Winter,63,65.07,3.64,75.76,9.72,85.12,0.03
1824,48,Excellent,4,1.48,42.28,4,1,1,2.69,122.48,Los Angeles,InterContinental,5,Spring,66,51.78,3.37,124.41,5.49,92.53,0.12
1825,140,Excellent,5,4.21,35.41,1,1,0,5.04,85.68,Los Angeles,Marriott,5,Spring,69,30.34,1.38,102.73,2.11,98.09,0.06
1826,79,Good,5,2.88,55.58,5,1,1,4.99,109.84,New York,Hyatt,3,Spring,71,61.05,1.73,133.04,5.22,79.59,0.15
1827,164,Average,3,1.82,36.86,1,1,0,1.65,75.41,San Francisco,Hilton,10,Fall,53,27.80,3.33,113.16,9.71,80.46,0.19
1828,167,Excellent,1,1.79,56.90,4,0,0,7.47,105.34,New York,Sheraton,12,Winter,58,59.94,3.43,76.82,5.32,77.27,0.03
1829,188,Average,3,1.36,43.62,4,1,0,4.82,85.33,San Francisco,Hilton,1,Winter,56,37.22,2.19,94.46,4.52,78.94,0.18
1830,130,Average,4,3.59,45.37,4,0,1,5.32,102.64,Chicago,Sheraton,2,Winter,64,46.57,3.61,78.60,1.22,90.86,0.08
1831,133,Good,4,4.12,46.27,1,1,1,2.95,94.52,New York,Marriott,5,Spring,61,43.74,2.55,75.48,8.21,88.67,0.15
1832,176,Average,3,4.47,100.00,5,0,1,4.00,99.07,Chicago,InterContinental,1,Winter,61,99.07,2.79,70.15,5.06,88.21,0.09
1833,185,Good,2,3.56,100.00,2,1,1,5.80,126.21,New York,Marriott,12,Winter,61,126.21,3.15,146.40,6.69,86.81,0.01
1834,72,Poor,2,4.33,90.12,2,0,1,7.65,114.19,Los Angeles,Marriott,4,Spring,59,102.90,2.21,102.72,1.45,94.63,0.03
1835,151,Excellent,2,3.68,29.16,4,1,1,10.42,113.25,San Francisco,Sheraton,2,Winter,69,33.02,3.86,114.30,8.01,84.61,0.03
1836,146,Average,3,1.68,84.80,4,1,1,3.77,136.57,Miami,Hilton,4,Spring,54,115.82,1.54,124.98,3.99,75.52,0.03
1837,188,Poor,4,2.75,81.61,4,1,1,3.68,105.20,Los Angeles,Marriott,8,Summer,56,85.85,2.17,109.18,6.30,99.27,0.18
1838,132,Excellent,4,1.06,67.24,4,1,1,-0.12,104.21,Los Angeles,InterContinental,1,Winter,57,70.07,4.03,121.03,9.76,94.97,0.17
1839,51,Good,3,4.19,42.85,4,1,0,2.96,96.17,Miami,InterContinental,5,Spring,63,41.21,2.47,125.84,3.56,94.21,0.02
1840,121,Good,4,3.20,61.14,1,1,1,8.56,110.63,New York,Sheraton,1,Winter,60,67.63,2.85,133.03,2.24,84.28,0.11
1841,156,Average,3,1.17,99.22,1,1,1,4.13,100.36,Los Angeles,Hilton,5,Spring,60,99.57,3.30,96.59,7.74,75.04,0.02
1842,193,Average,3,3.57,65.45,2,1,1,4.05,109.61,Miami,Sheraton,2,Winter,59,71.74,4.19,105.93,7.83,70.27,0.09
1843,107,Excellent,3,1.46,90.34,4,1,1,4.52,125.90,Los Angeles,Sheraton,9,Fall,64,113.74,1.94,98.94,6.03,72.49,0.10
1844,136,Excellent,4,3.12,91.52,5,0,0,2.75,90.28,Chicago,Hyatt,11,Fall,50,82.62,2.60,64.91,7.21,91.96,0.17
1845,210,Good,4,1.50,32.03,1,0,1,7.30,98.61,Chicago,InterContinental,10,Fall,62,31.58,1.12,78.06,5.69,83.81,0.09
1846,146,Average,2,3.23,89.73,1,1,1,8.30,101.03,Chicago,Hilton,7,Summer,55,90.66,1.46,109.67,4.41,87.90,0.02
1847,148,Excellent,1,2.27,52.81,5,1,0,3.37,113.47,San Francisco,Sheraton,11,Fall,75,59.93,3.76,111.57,8.19,77.50,0.14
1848,174,Good,4,3.53,60.52,2,0,0,2.26,99.38,New York,Marriott,12,Winter,56,60.15,3.33,98.37,9.09,75.95,0.14
1849,30,Good,5,3.03,68.99,3,1,0,7.76,80.54,Miami,Hyatt,9,Fall,58,55.56,2.56,124.48,7.93,78.06,0.04
1850,184,Excellent,2,1.80,83.62,1,1,0,5.71,102.43,Los Angeles,Marriott,1,Winter,64,85.65,4.92,66.99,7.94,76.52,0.12
1851,152,Good,4,3.51,54.74,4,0,0,6.04,78.05,Miami,Marriott,9,Fall,63,42.72,3.44,48.04,5.75,95.02,0.05
1852,147,Poor,5,3.94,52.63,2,1,1,7.81,94.23,Miami,Hilton,7,Summer,69,49.59,4.57,104.09,9.44,77.82,0.11
1853,182,Good,2,1.08,40.12,1,1,1,3.60,101.56,Chicago,Hyatt,4,Spring,55,40.74,1.89,112.80,7.27,86.68,0.17
1854,132,Good,4,1.35,77.61,4,1,1,5.51,116.11,Los Angeles,InterContinental,12,Winter,55,90.12,4.42,113.25,3.25,96.01,0.18
1855,80,Good,3,2.01,40.66,2,1,0,2.31,82.32,New York,Sheraton,11,Fall,65,33.48,4.70,60.32,6.06,86.26,0.19
1856,151,Poor,4,3.30,63.63,1,1,1,4.92,87.85,San Francisco,InterContinental,6,Summer,62,55.89,1.27,91.55,4.82,79.15,0.01
1857,107,Average,3,3.25,36.77,1,1,0,1.15,103.05,New York,Sheraton,9,Fall,66,37.89,2.96,92.50,1.26,91.44,0.05
1858,173,Good,2,1.29,31.66,4,1,0,7.70,98.11,San Francisco,InterContinental,6,Summer,64,31.07,1.14,91.94,9.73,73.58,0.00
1859,175,Poor,3,2.69,80.15,2,1,0,6.32,96.35,San Francisco,Hyatt,9,Fall,51,77.22,3.15,128.92,1.32,95.44,0.01
1860,59,Average,3,4.05,52.90,1,0,0,2.54,63.10,San Francisco,Hilton,7,Summer,59,33.38,1.00,78.37,8.20,99.43,0.13
1861,143,Good,2,1.06,59.78,5,1,1,6.35,114.20,Los Angeles,Sheraton,4,Spring,71,68.27,2.75,122.25,5.20,92.73,0.17
1862,111,Average,4,1.76,44.86,4,1,1,3.20,105.67,Los Angeles,Hilton,12,Winter,54,47.40,1.30,100.05,8.85,71.51,0.09
1863,117,Good,3,4.04,60.33,1,1,1,4.39,111.68,New York,Hyatt,10,Fall,46,67.37,2.44,114.78,7.73,87.77,0.10
1864,114,Good,3,4.52,33.38,2,1,0,3.22,81.17,Los Angeles,Hilton,9,Fall,65,27.10,3.59,78.65,3.32,96.49,0.02
1865,173,Poor,1,2.55,70.86,2,1,1,5.55,98.12,Los Angeles,InterContinental,9,Fall,59,69.53,3.55,105.51,8.27,92.35,0.20
1866,139,Excellent,5,2.30,48.30,4,0,1,3.43,98.22,Los Angeles,Hilton,8,Summer,55,47.44,2.69,97.37,4.20,87.06,0.17
1867,165,Excellent,5,4.68,63.05,1,0,0,8.32,73.64,San Francisco,Sheraton,12,Winter,57,46.43,2.28,43.55,8.17,73.62,0.12
1868,196,Good,3,2.13,16.64,3,0,0,6.88,81.43,New York,Hyatt,11,Fall,74,13.55,1.05,27.56,9.99,70.92,0.17
1869,79,Average,1,2.35,73.26,4,1,0,3.31,85.58,Los Angeles,Sheraton,1,Winter,70,62.69,2.59,118.83,2.89,94.07,0.03
1870,95,Good,2,3.12,32.85,2,1,0,5.49,94.16,Chicago,Hilton,5,Spring,66,30.93,1.87,75.23,5.18,71.71,0.15
1871,97,Average,3,2.35,71.37,3,1,0,3.58,96.51,San Francisco,Hyatt,6,Summer,52,68.88,3.46,91.45,7.53,90.61,0.19
1872,203,Good,4,3.36,35.96,3,1,1,8.03,102.64,San Francisco,InterContinental,7,Summer,54,36.91,3.25,125.28,9.35,83.11,0.07
1873,90,Good,4,3.78,73.31,1,1,1,8.92,114.26,Miami,Hilton,3,Spring,79,83.77,4.70,109.47,9.15,77.61,0.10
1874,105,Average,3,3.17,75.76,1,1,0,6.48,93.47,Los Angeles,InterContinental,1,Winter,55,70.81,2.87,122.06,1.49,83.70,0.12
1875,167,Good,1,1.36,71.16,2,1,0,4.80,99.34,Miami,Marriott,3,Spring,64,70.69,4.16,112.45,8.49,100.00,0.05
1876,98,Good,4,1.90,84.28,3,1,0,3.96,108.40,New York,Hyatt,3,Spring,75,91.36,5.13,84.22,4.04,75.81,0.12
1877,77,Good,3,3.90,39.47,5,0,1,4.57,92.70,Los Angeles,Marriott,10,Fall,68,36.58,3.13,78.74,8.89,77.40,0.12
1878,91,Good,3,3.99,51.48,4,1,1,4.29,110.60,Los Angeles,Hilton,7,Summer,62,56.94,3.53,117.83,3.50,77.63,0.09
1879,147,Excellent,2,2.64,66.23,5,1,0,7.28,113.33,Los Angeles,Hilton,3,Spring,60,75.06,3.04,78.79,1.18,70.41,0.02
1880,119,Excellent,2,1.65,69.96,2,0,1,5.08,114.53,Los Angeles,InterContinental,9,Fall,53,80.13,3.18,120.32,4.33,98.24,0.17
1881,143,Average,4,3.24,61.87,2,0,0,7.30,60.78,San Francisco,InterContinental,6,Summer,60,37.61,2.58,83.56,8.36,70.12,0.02
1882,62,Excellent,3,3.95,38.97,2,1,0,3.18,104.02,Chicago,InterContinental,7,Summer,64,40.54,3.75,107.75,4.85,70.63,0.14
1883,199,Good,3,2.46,44.98,5,1,1,4.72,107.59,San Francisco,Sheraton,11,Fall,77,48.40,2.93,82.78,3.98,89.26,0.12
1884,122,Good,4,2.37,52.17,5,1,1,2.13,110.70,San Francisco,Hyatt,9,Fall,54,57.75,4.65,130.30,3.77,78.34,0.10
1885,118,Good,5,1.48,38.14,2,1,1,5.24,105.36,Miami,Hyatt,2,Winter,57,40.19,4.16,110.62,5.80,96.58,0.19
1886,130,Good,3,2.46,61.60,3,1,1,6.99,140.77,San Francisco,Hilton,1,Winter,71,86.71,3.90,154.48,5.21,85.94,0.11
1887,112,Good,4,2.64,24.39,1,0,1,4.64,99.49,Los Angeles,Hilton,8,Summer,62,24.27,2.51,120.67,2.44,90.57,0.13
1888,168,Average,3,3.52,58.93,1,0,0,3.24,96.76,New York,Hyatt,11,Fall,60,57.02,2.80,92.88,9.28,73.15,0.16
1889,168,Average,3,4.24,41.93,3,0,1,6.60,73.03,Miami,Marriott,9,Fall,61,30.62,2.69,73.61,8.95,82.37,0.18
1890,105,Good,3,1.59,36.18,4,0,1,4.82,84.40,Los Angeles,InterContinental,8,Summer,46,30.53,1.95,95.74,8.90,76.01,0.17
1891,133,Good,4,2.69,84.38,4,1,1,3.49,98.79,Miami,Hyatt,12,Winter,59,83.36,2.87,76.41,3.21,91.99,0.17
1892,171,Excellent,4,4.54,33.05,4,1,1,5.81,123.68,Los Angeles,InterContinental,7,Summer,55,40.88,3.59,141.49,4.01,83.71,0.03
1893,140,Average,4,3.98,58.37,2,0,1,5.11,87.86,Chicago,Marriott,5,Spring,60,51.29,1.12,75.96,3.05,94.85,0.05
1894,57,Average,3,2.44,43.09,3,0,0,3.76,81.83,Chicago,Hyatt,6,Summer,76,35.26,4.78,117.47,4.45,71.00,0.19
1895,142,Average,3,2.57,99.57,3,1,1,-2.06,126.70,New York,Sheraton,11,Fall,52,126.15,1.00,128.73,2.57,74.09,0.01
1896,167,Good,3,2.58,85.68,2,1,0,4.72,85.20,New York,Hilton,2,Winter,57,73.00,2.37,92.45,1.35,79.75,0.08
1897,58,Average,4,3.79,36.12,3,1,1,8.00,101.68,Los Angeles,InterContinental,3,Spring,51,36.73,2.80,112.18,7.44,97.75,0.05
1898,132,Good,3,4.47,42.40,4,1,0,4.55,88.85,New York,Hyatt,7,Summer,56,37.67,4.81,70.39,4.67,81.48,0.04
1899,151,Excellent,3,3.32,62.23,5,0,1,5.65,105.44,Chicago,Sheraton,9,Fall,77,65.62,1.00,98.59,7.70,79.29,0.01
1900,181,Good,3,4.84,91.35,3,1,0,4.79,110.19,Miami,Sheraton,7,Summer,55,100.66,2.61,99.58,1.99,89.57,0.01
1901,42,Poor,4,1.06,38.52,2,0,1,4.84,71.84,Los Angeles,Hyatt,6,Summer,62,27.67,2.01,58.24,3.64,73.84,0.16
1902,165,Average,2,4.25,71.54,1,1,1,2.70,90.79,Miami,Hilton,4,Spring,59,64.96,2.35,112.62,6.68,87.97,0.06
1903,150,Average,4,3.08,49.52,5,1,0,4.08,79.61,San Francisco,Hilton,2,Winter,50,39.42,1.10,110.91,6.86,86.43,0.17
1904,137,Good,3,2.12,86.61,2,1,0,9.55,99.22,San Francisco,InterContinental,11,Fall,61,85.94,2.96,148.66,5.61,70.17,0.15
1905,148,Good,3,4.72,74.46,4,1,0,3.26,92.21,Chicago,Sheraton,11,Fall,50,68.66,2.78,69.94,6.63,81.57,0.08
1906,129,Average,1,1.74,54.97,1,1,0,4.22,69.14,Los Angeles,Hyatt,5,Spring,70,38.00,3.85,44.00,1.50,81.42,0.01
1907,129,Poor,3,3.21,56.28,3,0,1,5.41,77.75,Los Angeles,Marriott,10,Fall,57,43.76,4.79,70.07,5.77,77.82,0.19
1908,167,Average,3,2.18,83.87,5,1,1,5.80,93.53,Miami,Marriott,8,Summer,58,78.44,1.75,118.39,7.14,74.01,0.12
1909,130,Good,3,4.30,37.31,1,1,0,6.59,84.47,San Francisco,Hyatt,2,Winter,49,31.52,3.59,54.02,9.94,98.21,0.06
1910,199,Average,5,3.31,50.18,5,0,0,4.09,69.64,San Francisco,Marriott,10,Fall,60,34.95,3.50,75.03,4.87,80.56,0.09
1911,165,Good,3,4.52,67.50,2,0,1,1.73,79.65,New York,Marriott,4,Spring,50,53.77,3.33,86.83,3.89,87.23,0.10
1912,97,Average,3,1.72,67.94,4,1,1,4.94,103.46,Los Angeles,Marriott,12,Winter,68,70.28,2.51,104.40,9.81,74.43,0.06
1913,185,Excellent,3,4.17,24.28,2,1,1,5.55,86.37,Miami,InterContinental,5,Spring,71,20.97,3.14,22.77,9.57,70.61,0.01
1914,95,Average,4,2.01,44.01,4,1,1,4.38,94.25,Los Angeles,Hilton,2,Winter,63,41.48,2.30,76.56,9.67,86.10,0.01
1915,166,Excellent,1,2.98,50.62,1,1,1,2.04,108.84,Miami,Hilton,8,Summer,59,55.10,2.26,102.42,8.48,96.54,0.13
1916,236,Good,5,2.17,84.39,2,1,1,1.07,106.84,New York,Hyatt,9,Fall,52,90.16,2.93,132.67,2.67,83.11,0.01
1917,128,Average,4,1.99,81.58,5,1,0,6.58,79.66,Los Angeles,InterContinental,6,Summer,74,64.98,3.83,63.09,6.50,85.26,0.12
1918,108,Average,2,4.33,58.17,3,1,0,4.21,94.04,Chicago,Sheraton,1,Winter,48,54.71,2.88,75.17,8.67,83.41,0.18
1919,126,Average,3,1.35,53.47,3,1,0,1.77,94.08,New York,Sheraton,9,Fall,54,50.30,1.59,77.29,9.45,81.99,0.09
1920,139,Average,5,2.64,88.92,1,1,1,6.46,117.91,Los Angeles,InterContinental,5,Spring,46,104.84,3.11,124.65,4.16,77.11,0.07
1921,91,Average,4,1.72,79.01,4,1,1,2.59,103.72,Los Angeles,Sheraton,3,Spring,56,81.94,3.30,121.27,5.15,88.79,0.02
1922,119,Poor,3,4.84,48.12,4,1,1,5.93,103.07,New York,Marriott,12,Winter,67,49.59,3.30,85.76,1.57,77.01,0.00
1923,134,Good,4,2.74,61.20,4,1,0,5.16,107.05,Miami,Hilton,5,Spring,46,65.51,2.21,115.52,1.27,72.68,0.12
1924,214,Good,1,1.01,100.00,1,0,0,4.76,104.66,New York,InterContinental,2,Winter,57,104.66,5.40,96.11,4.28,91.75,0.15
1925,204,Good,4,3.06,61.40,5,1,1,3.56,98.32,Chicago,Sheraton,7,Summer,54,60.36,4.92,115.35,3.90,82.25,0.02
1926,100,Excellent,5,1.25,56.85,4,1,0,10.78,82.50,Miami,Sheraton,8,Summer,53,46.90,1.54,93.62,9.20,99.63,0.09
1927,123,Good,3,2.95,92.37,1,1,1,3.69,114.06,Los Angeles,Hyatt,3,Spring,69,105.35,1.75,114.23,1.13,85.60,0.05
1928,95,Good,3,1.05,41.95,4,0,1,2.48,79.70,Miami,Marriott,10,Fall,67,33.44,1.00,70.51,1.33,78.58,0.03
1929,195,Average,2,4.01,75.03,2,0,1,6.87,98.41,Chicago,InterContinental,6,Summer,61,73.84,3.84,103.63,8.56,89.14,0.09
1930,144,Good,3,2.61,100.00,2,1,0,3.84,96.36,New York,Sheraton,2,Winter,57,96.36,3.57,119.91,7.61,74.19,0.04
1931,96,Excellent,2,4.85,48.49,5,1,1,4.71,103.40,Los Angeles,Sheraton,10,Fall,64,50.14,2.94,97.23,5.98,73.79,0.11
1932,198,Average,2,3.47,66.59,5,1,1,6.19,97.24,Miami,Hilton,1,Winter,50,64.75,2.70,70.72,2.69,97.85,0.03
1933,157,Good,4,2.17,56.90,3,0,0,6.79,79.82,Los Angeles,Hyatt,10,Fall,45,45.41,1.80,72.23,3.98,96.85,0.14
1934,170,Good,5,1.50,51.24,1,1,0,6.28,100.01,Chicago,Sheraton,8,Summer,64,51.25,3.32,78.82,7.86,89.38,0.07
1935,183,Excellent,4,3.32,37.64,5,1,1,2.80,102.68,Miami,Sheraton,1,Winter,65,38.65,1.76,69.18,9.92,72.71,0.03
1936,106,Good,5,3.85,30.87,2,1,0,6.79,94.71,Miami,Hilton,11,Fall,62,29.24,5.34,71.78,9.19,83.79,0.15
1937,112,Average,4,2.72,65.53,3,1,1,4.70,135.44,Chicago,Marriott,6,Summer,61,88.75,4.24,111.95,7.21,98.96,0.02
1938,122,Good,2,2.18,29.68,3,0,0,4.24,75.85,Chicago,Hilton,1,Winter,49,22.51,4.61,81.73,7.85,92.82,0.06
1939,196,Average,3,1.52,62.70,5,1,1,4.97,109.21,Miami,Hilton,10,Fall,74,68.47,4.58,65.38,2.31,86.46,0.02
1940,157,Average,3,1.32,66.94,5,1,0,5.91,77.07,Miami,Hyatt,10,Fall,63,51.59,3.18,106.98,2.15,94.39,0.09
1941,145,Poor,3,3.15,42.98,2,0,1,2.89,81.02,Miami,Hyatt,12,Winter,50,34.83,3.21,83.39,1.81,80.21,0.05
1942,135,Excellent,2,1.89,74.80,5,1,0,8.22,97.66,Miami,Hilton,4,Spring,47,73.05,2.29,98.33,3.70,86.71,0.00
1943,144,Good,4,3.68,71.41,4,0,0,6.15,89.20,Los Angeles,InterContinental,8,Summer,55,63.70,2.12,80.60,5.03,98.69,0.05
1944,89,Good,4,1.44,77.23,1,1,0,3.46,83.18,Miami,Marriott,10,Fall,47,64.24,3.46,99.91,2.70,79.15,0.09
1945,106,Average,3,2.45,28.04,4,0,0,5.47,76.16,Los Angeles,Hilton,8,Summer,70,21.35,3.22,80.29,5.05,70.45,0.19
1946,166,Good,2,4.05,30.69,4,0,0,3.72,72.46,New York,Hilton,12,Winter,60,22.24,2.83,90.88,8.63,95.76,0.12
1947,119,Good,3,4.78,79.27,2,0,1,4.04,109.24,San Francisco,Marriott,10,Fall,65,86.60,2.08,131.60,7.43,74.00,0.11
1948,206,Average,2,4.63,100.00,2,1,0,5.06,82.03,Chicago,Sheraton,12,Winter,60,82.03,2.60,62.87,3.92,71.22,0.10
1949,143,Average,3,2.36,68.36,5,0,0,8.85,68.62,Los Angeles,InterContinental,10,Fall,62,46.91,4.24,98.86,4.62,80.25,0.10
1950,186,Good,4,2.77,42.70,1,0,0,3.34,67.32,Chicago,InterContinental,8,Summer,65,28.75,2.43,60.93,3.78,97.03,0.10
1951,135,Excellent,3,2.54,72.00,5,1,0,0.56,106.96,Chicago,InterContinental,1,Winter,70,77.01,3.15,58.56,7.39,98.15,0.00
1952,58,Good,2,3.74,54.47,1,1,0,10.67,87.63,Chicago,Marriott,6,Summer,65,47.73,4.50,85.44,8.15,79.71,0.17
1953,177,Good,2,3.25,100.00,4,1,1,5.40,109.01,San Francisco,InterContinental,6,Summer,77,109.01,2.89,108.32,3.01,91.71,0.10
1954,234,Average,3,3.51,74.19,1,1,0,5.13,92.97,Los Angeles,InterContinental,9,Fall,61,68.97,1.79,86.83,1.10,71.96,0.07
1955,100,Excellent,4,3.60,18.54,3,1,1,3.47,109.42,New York,Sheraton,7,Summer,51,20.28,3.40,116.48,4.99,96.07,0.19
1956,50,Average,4,2.73,88.87,5,0,1,4.38,89.34,Miami,InterContinental,5,Spring,57,79.40,4.43,68.57,7.32,81.57,0.17
1957,154,Good,3,3.52,58.29,4,0,0,6.57,80.65,Los Angeles,InterContinental,5,Spring,57,47.01,2.04,62.69,6.07,97.04,0.01
1958,108,Good,3,3.52,66.34,2,0,0,5.51,80.24,San Francisco,InterContinental,2,Winter,66,53.23,3.25,70.34,5.19,87.64,0.19
1959,165,Good,2,2.81,70.59,2,0,0,2.76,72.52,New York,Hyatt,4,Spring,74,51.19,2.67,79.37,1.40,83.18,0.01
1960,194,Good,1,3.96,82.55,1,1,0,7.21,107.15,New York,Sheraton,3,Spring,66,88.45,2.67,87.53,5.07,90.82,0.09
1961,181,Good,3,1.90,58.33,4,1,1,4.59,85.29,New York,Marriott,10,Fall,53,49.75,2.45,78.44,8.16,94.51,0.06
1962,115,Average,1,1.41,65.54,3,1,1,7.03,79.30,New York,Hyatt,1,Winter,49,51.97,2.99,71.31,8.95,80.14,0.15
1963,162,Poor,5,1.36,65.84,4,1,1,2.38,110.75,New York,Sheraton,12,Winter,56,72.91,3.28,93.46,4.48,71.44,0.11
1964,82,Excellent,3,1.35,48.78,5,1,0,3.00,98.03,Miami,Sheraton,6,Summer,62,47.82,2.72,92.29,4.36,83.49,0.04
1965,126,Good,4,4.22,79.46,3,0,1,1.39,103.02,Miami,Hyatt,1,Winter,48,81.87,4.72,133.24,8.91,95.40,0.11
1966,141,Excellent,4,3.75,82.02,5,0,0,2.08,100.85,Los Angeles,InterContinental,6,Summer,66,82.72,2.71,78.32,1.21,86.30,0.20
1967,100,Good,4,2.15,45.76,5,0,1,6.19,106.01,Chicago,Hilton,1,Winter,57,48.51,3.67,100.47,9.43,81.89,0.14
1968,115,Average,1,3.87,49.13,3,1,1,5.31,83.41,Miami,InterContinental,2,Winter,50,40.98,1.00,95.52,5.55,85.94,0.10
1969,106,Excellent,4,3.55,21.48,3,1,1,6.67,102.39,Chicago,Marriott,2,Winter,55,22.00,3.71,98.47,1.16,84.64,0.01
1970,149,Good,3,4.97,68.04,1,1,1,5.91,113.16,San Francisco,Hyatt,4,Spring,55,76.99,3.15,106.53,5.02,82.30,0.12
1971,96,Good,4,2.66,75.76,3,1,1,8.65,117.89,Los Angeles,Hyatt,7,Summer,58,89.32,3.68,98.51,6.30,79.43,0.11
1972,86,Good,2,2.42,72.05,4,0,0,4.95,87.07,Los Angeles,Hyatt,8,Summer,61,62.74,3.21,76.94,8.72,83.72,0.13
1973,191,Good,5,1.80,56.20,4,1,0,7.71,103.79,New York,Marriott,6,Summer,50,58.33,3.73,98.59,4.31,95.63,0.08
1974,114,Good,4,2.17,62.83,1,1,0,3.74,84.72,San Francisco,Hilton,7,Summer,61,53.22,4.59,81.16,7.62,97.39,0.04
1975,115,Good,3,2.57,56.86,5,0,1,4.60,94.34,New York,InterContinental,8,Summer,54,53.64,1.58,66.81,4.89,80.60,0.14
1976,197,Excellent,4,3.98,92.20,3,0,0,4.05,84.23,New York,InterContinental,8,Summer,66,77.67,3.62,56.37,6.05,94.95,0.13
1977,158,Average,5,1.98,74.97,4,1,1,3.63,100.04,Miami,Sheraton,4,Spring,62,75.00,3.56,125.05,8.80,77.27,0.20
1978,154,Good,3,1.44,59.36,5,1,0,6.20,94.40,New York,Sheraton,7,Summer,65,56.03,2.27,85.29,9.96,71.02,0.16
